State,District,Category,Type,Year,Crimes,Population,Area_SqKm,Density_Per_SqKm,Crime_Rate_Per_100k,Median_Income_RM,Relative_Poverty_Pct,Unemployment_Pct,Gini_Coefficient,Socioeconomic_Risk_Score
Kedah,Bandar Bharu,assault,robbery_solo_unarmed,2016,4,,,,,,,,,
Kedah,Bandar Bharu,assault,robbery_solo_unarmed,2017,1,,,,,,,,,
Kedah,Bandar Bharu,assault,robbery_solo_unarmed,2018,4,,,,,,,,,
Kedah,Bandar Bharu,assault,robbery_solo_unarmed,2019,3,,,,,,,,,
Kedah,Bandar Bharu,property,all,2016,52,,,,,,,,,
Kedah,Bandar Bharu,property,all,2017,57,,,,,,,,,
Kedah,Bandar Bharu,property,all,2018,51,,,,,,,,,
Kedah,Bandar Bharu,property,all,2019,44,,,,,,,,,
Kedah,Bandar Bharu,property,break_in,2016,11,,,,,,,,,
Kedah,Bandar Bharu,property,break_in,2017,13,,,,,,,,,
Kedah,Bandar Bharu,property,break_in,2018,13,,,,,,,,,
Kedah,Bandar Bharu,property,break_in,2019,20,,,,,,,,,
Kedah,Bandar Bharu,property,theft_other,2016,12,,,,,,,,,
Kedah,Bandar Bharu,property,theft_other,2017,21,,,,,,,,,
Kedah,Bandar Bharu,property,theft_other,2018,26,,,,,,,,,
Kedah,Bandar Bharu,property,theft_other,2019,16,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_lorry,2016,1,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_lorry,2017,0,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_lorry,2018,1,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_lorry,2019,0,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_motorcar,2016,4,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_motorcar,2017,4,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_motorcar,2018,1,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_motorcar,2019,0,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_motorcycle,2016,24,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_motorcycle,2017,19,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_motorcycle,2018,10,,,,,,,,,
Kedah,Bandar Bharu,property,theft_vehicle_motorcycle,2019,8,,,,,,,,,
Kedah,Kota Setar,assault,all,2016,343,3009600,421.0,7149.0,11.4,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,all,2017,165,3009600,421.0,7149.0,5.5,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,all,2018,196,3009600,421.0,7149.0,6.5,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,all,2019,181,3009600,421.0,7149.0,6.0,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,assault,all,2020,130,2990800,421.0,7104.3,4.3,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,assault,all,2021,175,3009600,421.0,7149.0,5.8,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,assault,all,2022,215,3009600,421.0,7149.0,7.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,all,2023,165,3009600,421.0,7149.0,5.5,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,causing_injury,2016,94,3009600,421.0,7149.0,3.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,causing_injury,2017,68,3009600,421.0,7149.0,2.3,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,causing_injury,2018,64,3009600,421.0,7149.0,2.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,causing_injury,2019,70,3009600,421.0,7149.0,2.3,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,assault,causing_injury,2020,62,2990800,421.0,7104.3,2.1,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,assault,causing_injury,2021,66,3009600,421.0,7149.0,2.2,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,assault,causing_injury,2022,78,3009600,421.0,7149.0,2.6,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,causing_injury,2023,55,3009600,421.0,7149.0,1.8,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,murder,2016,2,3009600,421.0,7149.0,0.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,murder,2017,3,3009600,421.0,7149.0,0.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,murder,2018,1,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,murder,2019,2,3009600,421.0,7149.0,0.1,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,assault,murder,2020,3,2990800,421.0,7104.3,0.1,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,assault,murder,2021,3,3009600,421.0,7149.0,0.1,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,assault,murder,2022,3,3009600,421.0,7149.0,0.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,murder,2023,1,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,rape,2016,37,3009600,421.0,7149.0,1.2,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,rape,2017,22,3009600,421.0,7149.0,0.7,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,rape,2018,20,3009600,421.0,7149.0,0.7,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,rape,2019,28,3009600,421.0,7149.0,0.9,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,assault,rape,2020,21,2990800,421.0,7104.3,0.7,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,assault,rape,2021,36,3009600,421.0,7149.0,1.2,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,assault,rape,2022,37,3009600,421.0,7149.0,1.2,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,rape,2023,45,3009600,421.0,7149.0,1.5,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_armed,2016,0,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_armed,2017,0,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_armed,2018,0,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_armed,2019,0,3009600,421.0,7149.0,0.0,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,assault,robbery_gang_armed,2020,0,2990800,421.0,7104.3,0.0,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,assault,robbery_gang_armed,2021,0,3009600,421.0,7149.0,0.0,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,assault,robbery_gang_armed,2022,0,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_armed,2023,0,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_unarmed,2016,149,3009600,421.0,7149.0,5.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_unarmed,2017,42,3009600,421.0,7149.0,1.4,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_unarmed,2018,83,3009600,421.0,7149.0,2.8,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_unarmed,2019,45,3009600,421.0,7149.0,1.5,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,assault,robbery_gang_unarmed,2020,26,2990800,421.0,7104.3,0.9,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,assault,robbery_gang_unarmed,2021,38,3009600,421.0,7149.0,1.3,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,assault,robbery_gang_unarmed,2022,50,3009600,421.0,7149.0,1.7,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_gang_unarmed,2023,34,3009600,421.0,7149.0,1.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_armed,2016,0,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_armed,2017,0,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_armed,2018,0,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_armed,2019,1,3009600,421.0,7149.0,0.0,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,assault,robbery_solo_armed,2020,0,2990800,421.0,7104.3,0.0,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,assault,robbery_solo_armed,2021,0,3009600,421.0,7149.0,0.0,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,assault,robbery_solo_armed,2022,1,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_armed,2023,0,3009600,421.0,7149.0,0.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_unarmed,2016,61,3009600,421.0,7149.0,2.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_unarmed,2017,30,3009600,421.0,7149.0,1.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_unarmed,2018,28,3009600,421.0,7149.0,0.9,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_unarmed,2019,35,3009600,421.0,7149.0,1.2,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,assault,robbery_solo_unarmed,2020,18,2990800,421.0,7104.3,0.6,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,assault,robbery_solo_unarmed,2021,32,3009600,421.0,7149.0,1.1,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,assault,robbery_solo_unarmed,2022,46,3009600,421.0,7149.0,1.5,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,assault,robbery_solo_unarmed,2023,30,3009600,421.0,7149.0,1.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,all,2016,1649,3009600,421.0,7149.0,54.8,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,all,2017,1387,3009600,421.0,7149.0,46.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,all,2018,1211,3009600,421.0,7149.0,40.2,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,all,2019,1107,3009600,421.0,7149.0,36.8,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,property,all,2020,804,2990800,421.0,7104.3,26.9,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,property,all,2021,750,3009600,421.0,7149.0,24.9,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,property,all,2022,990,3009600,421.0,7149.0,32.9,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,all,2023,1008,3009600,421.0,7149.0,33.5,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,break_in,2016,388,3009600,421.0,7149.0,12.9,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,break_in,2017,344,3009600,421.0,7149.0,11.4,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,break_in,2018,300,3009600,421.0,7149.0,10.0,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,break_in,2019,255,3009600,421.0,7149.0,8.5,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,property,break_in,2020,191,2990800,421.0,7104.3,6.4,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,property,break_in,2021,252,3009600,421.0,7149.0,8.4,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,property,break_in,2022,269,3009600,421.0,7149.0,8.9,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,break_in,2023,374,3009600,421.0,7149.0,12.4,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_other,2016,327,3009600,421.0,7149.0,10.9,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_other,2017,177,3009600,421.0,7149.0,5.9,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_other,2018,171,3009600,421.0,7149.0,5.7,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_other,2019,189,3009600,421.0,7149.0,6.3,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,property,theft_other,2020,159,2990800,421.0,7104.3,5.3,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,property,theft_other,2021,184,3009600,421.0,7149.0,6.1,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,property,theft_other,2022,388,3009600,421.0,7149.0,12.9,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_other,2023,337,3009600,421.0,7149.0,11.2,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_lorry,2016,25,3009600,421.0,7149.0,0.8,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_lorry,2017,15,3009600,421.0,7149.0,0.5,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_lorry,2018,9,3009600,421.0,7149.0,0.3,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_lorry,2019,21,3009600,421.0,7149.0,0.7,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,property,theft_vehicle_lorry,2020,13,2990800,421.0,7104.3,0.4,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,property,theft_vehicle_lorry,2021,6,3009600,421.0,7149.0,0.2,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,property,theft_vehicle_lorry,2022,9,3009600,421.0,7149.0,0.3,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_lorry,2023,6,3009600,421.0,7149.0,0.2,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcar,2016,154,3009600,421.0,7149.0,5.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcar,2017,80,3009600,421.0,7149.0,2.7,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcar,2018,79,3009600,421.0,7149.0,2.6,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcar,2019,92,3009600,421.0,7149.0,3.1,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,property,theft_vehicle_motorcar,2020,47,2990800,421.0,7104.3,1.6,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,property,theft_vehicle_motorcar,2021,34,3009600,421.0,7149.0,1.1,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,property,theft_vehicle_motorcar,2022,55,3009600,421.0,7149.0,1.8,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcar,2023,46,3009600,421.0,7149.0,1.5,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2016,755,3009600,421.0,7149.0,25.1,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2017,771,3009600,421.0,7149.0,25.6,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2018,652,3009600,421.0,7149.0,21.7,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2019,550,3009600,421.0,7149.0,18.3,4532,8.1,3.5,0.352,4.6
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2020,394,2990800,421.0,7104.3,13.2,4532,8.1,5.1,0.352,5.1
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2021,274,3009600,421.0,7149.0,9.1,4532,8.1,4.7,0.352,5.0
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2022,269,3009600,421.0,7149.0,8.9,4751,9.5,3.8,0.348,4.8
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2023,245,3009600,421.0,7149.0,8.1,4751,9.5,3.8,0.348,4.8
Kedah,Kuala Muda,assault,all,2016,365,4370600,929.9,4699.9,8.4,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,all,2017,372,4370600,929.9,4699.9,8.5,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,all,2018,371,4370600,929.9,4699.9,8.5,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,all,2019,324,4370600,929.9,4699.9,7.4,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,assault,all,2020,209,4360600,929.9,4689.2,4.8,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,assault,all,2021,198,4370600,929.9,4699.9,4.5,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,assault,all,2022,214,4370600,929.9,4699.9,4.9,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,all,2023,150,4370600,929.9,4699.9,3.4,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,causing_injury,2016,108,4370600,929.9,4699.9,2.5,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,causing_injury,2017,127,4370600,929.9,4699.9,2.9,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,causing_injury,2018,127,4370600,929.9,4699.9,2.9,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,causing_injury,2019,97,4370600,929.9,4699.9,2.2,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,assault,causing_injury,2020,64,4360600,929.9,4689.2,1.5,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,assault,causing_injury,2021,71,4370600,929.9,4699.9,1.6,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,assault,causing_injury,2022,46,4370600,929.9,4699.9,1.1,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,causing_injury,2023,52,4370600,929.9,4699.9,1.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,murder,2016,6,4370600,929.9,4699.9,0.1,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,murder,2017,7,4370600,929.9,4699.9,0.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,murder,2018,5,4370600,929.9,4699.9,0.1,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,murder,2019,3,4370600,929.9,4699.9,0.1,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,assault,murder,2020,4,4360600,929.9,4689.2,0.1,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,assault,murder,2021,5,4370600,929.9,4699.9,0.1,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,assault,murder,2022,7,4370600,929.9,4699.9,0.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,murder,2023,8,4370600,929.9,4699.9,0.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,rape,2016,29,4370600,929.9,4699.9,0.7,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,rape,2017,32,4370600,929.9,4699.9,0.7,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,rape,2018,32,4370600,929.9,4699.9,0.7,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,rape,2019,29,4370600,929.9,4699.9,0.7,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,assault,rape,2020,26,4360600,929.9,4689.2,0.6,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,assault,rape,2021,31,4370600,929.9,4699.9,0.7,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,assault,rape,2022,28,4370600,929.9,4699.9,0.6,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,rape,2023,28,4370600,929.9,4699.9,0.6,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_armed,2016,1,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_armed,2017,1,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_armed,2018,1,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_armed,2019,1,4370600,929.9,4699.9,0.0,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,assault,robbery_gang_armed,2020,0,4360600,929.9,4689.2,0.0,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,assault,robbery_gang_armed,2021,0,4370600,929.9,4699.9,0.0,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,assault,robbery_gang_armed,2022,0,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_armed,2023,0,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2016,169,4370600,929.9,4699.9,3.9,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2017,140,4370600,929.9,4699.9,3.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2018,141,4370600,929.9,4699.9,3.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2019,133,4370600,929.9,4699.9,3.0,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2020,35,4360600,929.9,4689.2,0.8,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2021,66,4370600,929.9,4699.9,1.5,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2022,60,4370600,929.9,4699.9,1.4,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2023,40,4370600,929.9,4699.9,0.9,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_armed,2016,0,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_armed,2017,0,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_armed,2018,0,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_armed,2019,1,4370600,929.9,4699.9,0.0,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,assault,robbery_solo_armed,2020,0,4360600,929.9,4689.2,0.0,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,assault,robbery_solo_armed,2021,0,4370600,929.9,4699.9,0.0,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,assault,robbery_solo_armed,2022,0,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_armed,2023,0,4370600,929.9,4699.9,0.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2016,52,4370600,929.9,4699.9,1.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2017,65,4370600,929.9,4699.9,1.5,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2018,65,4370600,929.9,4699.9,1.5,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2019,60,4370600,929.9,4699.9,1.4,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2020,80,4360600,929.9,4689.2,1.8,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2021,25,4370600,929.9,4699.9,0.6,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2022,73,4370600,929.9,4699.9,1.7,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2023,22,4370600,929.9,4699.9,0.5,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,all,2016,1691,4370600,929.9,4699.9,38.7,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,all,2017,1705,4370600,929.9,4699.9,39.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,all,2018,1602,4370600,929.9,4699.9,36.7,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,all,2019,1485,4370600,929.9,4699.9,34.0,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,property,all,2020,1049,4360600,929.9,4689.2,24.1,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,property,all,2021,989,4370600,929.9,4699.9,22.6,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,property,all,2022,1060,4370600,929.9,4699.9,24.3,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,all,2023,1168,4370600,929.9,4699.9,26.7,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,break_in,2016,294,4370600,929.9,4699.9,6.7,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,break_in,2017,375,4370600,929.9,4699.9,8.6,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,break_in,2018,360,4370600,929.9,4699.9,8.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,break_in,2019,424,4370600,929.9,4699.9,9.7,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,property,break_in,2020,375,4360600,929.9,4689.2,8.6,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,property,break_in,2021,367,4370600,929.9,4699.9,8.4,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,property,break_in,2022,361,4370600,929.9,4699.9,8.3,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,break_in,2023,416,4370600,929.9,4699.9,9.5,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,theft_other,2016,271,4370600,929.9,4699.9,6.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,theft_other,2017,272,4370600,929.9,4699.9,6.2,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,theft_other,2018,319,4370600,929.9,4699.9,7.3,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,theft_other,2019,253,4370600,929.9,4699.9,5.8,4247,13.7,2.6,0.384,5.3
Kedah,Kuala Muda,property,theft_other,2020,169,4360600,929.9,4689.2,3.9,4247,13.7,3.7,0.384,5.7
Kedah,Kuala Muda,property,theft_other,2021,150,4370600,929.9,4699.9,3.4,4247,13.7,3.4,0.384,5.6
Kedah,Kuala Muda,property,theft_other,2022,274,4370600,929.9,4699.9,6.3,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,theft_other,2023,339,4370600,929.9,4699.9,7.8,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,theft_vehicle_lorry,2016,43,4370600,929.9,4699.9,1.0,4200,15.7,2.6,0.404,5.7
Kedah,Kuala Muda,property,theft_vehicle_lorry,2017,23,4370600,929.9,4699.9,0.5,4200,15.7,2.6,0.404,5.7
